Sample	Positions	Cs	Ts	Methylated	Coverage	Read	Experiment
D_Ko_C40_BL_CHK_M	67	6017	6482	48.14	12499	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	68	12279	8080	60.31	20359	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	69	10335	6841	60.17	17176	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	70	12548	6442	66.08	18990	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	71	10195	6049	62.76	16244	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	72	4565	4713	49.2	9278	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	73	3911	4463	46.7	8374	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	74	7417	6363	53.82	13780	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	75	4619	4519	50.55	9138	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	76	3780	4639	44.9	8419	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	77	3916	3753	51.06	7669	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	78	3239	3254	49.88	6493	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	79	3140	3283	48.89	6423	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	80	2880	3199	47.38	6079	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	81	3836	3378	53.17	7214	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	82	4301	2946	59.35	7247	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	83	2586	2730	48.65	5316	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	84	7833	3445	69.45	11278	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	85	2785	2658	51.17	5443	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	86	3380	2300	59.51	5680	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	87	4516	3272	57.99	7788	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	88	4511	2935	60.58	7446	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	89	1789	1850	49.16	3639	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	90	2176	2218	49.52	4394	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	91	1285	1438	47.19	2723	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	92	1992	1807	52.43	3799	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	93	5158	1530	77.12	6688	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	94	1466	1583	48.08	3049	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	95	1269	1356	48.34	2625	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	96	1271	1361	48.29	2632	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	97	1452	1059	57.83	2511	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	98	1277	954	57.24	2231	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	99	1576	1225	56.27	2801	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	100	835	896	48.24	1731	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	101	2185	1239	63.81	3424	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	102	589	642	47.85	1231	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	103	636	698	47.68	1334	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	104	570	659	46.38	1229	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	105	4326	1109	79.6	5435	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	106	904	738	55.05	1642	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	107	1390	989	58.43	2379	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	108	594	551	51.88	1145	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	109	514	428	54.56	942	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	110	423	475	47.1	898	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	111	442	388	53.25	830	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	112	346	348	49.86	694	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	113	264	284	48.18	548	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	114	376	296	55.95	672	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	115	674	261	72.09	935	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	116	182	249	42.23	431	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	117	257	206	55.51	463	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	118	127	143	47.04	270	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	119	193	211	47.77	404	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	120	135	165	45	300	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	121	200	141	58.65	341	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	122	139	119	53.88	258	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	123	298	200	59.84	498	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	124	50	105	32.26	155	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	125	86	101	45.99	187	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	126	544	79	87.32	623	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	127	163	128	56.01	291	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	128	341	114	74.95	455	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	129	287	228	55.73	515	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	130	252	259	49.32	511	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	131	682	153	81.68	835	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	132	52	50	50.98	102	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	133	117	109	51.77	226	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	134	17	42	28.81	59	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	135	28	25	52.83	53	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	136	60	18	76.92	78	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	137	3812	184	95.4	3996	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	138	316	108	74.53	424	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	139	351	130	72.97	481	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	140	800	304	72.46	1104	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	141	40	57	41.24	97	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	142	31	22	58.49	53	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	143	534	173	75.53	707	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	144	14	7	66.67	21	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	145	22	8	73.33	30	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	146	66	39	62.86	105	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	147	98	69	58.68	167	R2	Hyb.Zo.RRBS
D_Ko_C40_BL_CHK_M	148	3102	0	100	3102	R2	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	1	5864375	4483072	56.67	10347447	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	2	6978	6827	50.55	13805	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	3	813	1093	42.65	1906	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	4	247435	395223	38.5	642658	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	5	189537	274412	40.85	463949	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	6	203231	347437	36.91	550668	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	7	303718	461416	39.69	765134	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	8	219946	348926	38.66	568872	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	9	274116	377936	42.04	652052	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	10	270220	403841	40.09	674061	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	11	339821	443716	43.37	783537	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	12	292623	387477	43.03	680100	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	13	264189	384838	40.71	649027	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	14	251415	349655	41.83	601070	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	15	249621	387967	39.15	637588	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	16	258687	369361	41.19	628048	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	17	247063	357796	40.85	604859	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	18	248441	374482	39.88	622923	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	19	263092	373293	41.34	636385	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	20	206811	363567	36.26	570378	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	21	263823	382410	40.82	646233	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	22	228371	379782	37.55	608153	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	23	248922	369161	40.27	618083	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	24	218784	367692	37.3	586476	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	25	242505	371660	39.49	614165	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	26	218129	365033	37.4	583162	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	27	217455	353819	38.06	571274	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	28	247761	357227	40.95	604988	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	29	214867	354634	37.73	569501	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	30	217584	357011	37.87	574595	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	31	278655	376306	42.55	654961	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	32	230305	358901	39.09	589206	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	33	233307	359952	39.33	593259	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	34	251374	370896	40.4	622270	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	35	231569	351439	39.72	583008	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	36	199249	357117	35.81	556366	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	37	218499	384632	36.23	603131	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	38	236816	357539	39.84	594355	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	39	239173	365319	39.57	604492	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	40	219400	370982	37.16	590382	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	41	303450	414543	42.26	717993	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	42	242960	355627	40.59	598587	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	43	246954	382589	39.23	629543	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	44	214240	352929	37.77	567169	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	45	192089	350821	35.38	542910	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	46	185880	349759	34.7	535639	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	47	205590	352166	36.86	557756	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	48	193155	362650	34.75	555805	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	49	217262	352195	38.15	569457	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	50	199693	343625	36.75	543318	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	51	228571	365730	38.46	594301	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	52	223313	347151	39.15	570464	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	53	193009	347301	35.72	540310	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	54	205777	342211	37.55	547988	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	55	179126	344694	34.2	523820	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	56	222085	358031	38.28	580116	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	57	218520	356020	38.03	574540	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	58	218950	349579	38.51	568529	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	59	256501	363767	41.35	620268	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	60	220763	339564	39.4	560327	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	61	228468	356835	39.03	585303	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	62	193716	339551	36.33	533267	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	63	212113	331798	39	543911	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	64	187368	336742	35.75	524110	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	65	225075	352291	38.98	577366	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	66	225200	360598	38.44	585798	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	67	214363	345477	38.29	559840	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	68	244736	361877	40.34	606613	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	69	188797	333437	36.15	522234	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	70	187178	329313	36.24	516491	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	71	201846	343741	37	545587	R1	Hyb.Zo.RRBS
D_Ko_C42_BL_CHK_M	72	216945	339209	39.01	556154	R1	Hyb.Zo.RRBS
