Focal_Region	Boots	Experiment	Variable
Undiverged	0.200851790109868	CG	HapD
Focal	0.232181987343167	CG	HapD
Undiverged	-0.119524702278224	CG	HapD
Focal	0.278528484776817	CG	HapD
Undiverged	0.199171465310636	CG	HapD
Focal	0.338199422764034	CG	HapD
Undiverged	0.0371877695189721	CG	HapD
Focal	0.175871997918661	CG	HapD
Undiverged	-0.00743446252635716	CG	HapD
Focal	0.178576615708185	CG	HapD
Undiverged	0.0058585346565981	CG	HapD
Focal	0.264414769361464	CG	HapD
Undiverged	0.148008360510232	CG	HapD
Focal	0.102771678627507	CG	HapD
Undiverged	0.156181627917844	CG	HapD
Focal	0.248369743206803	CG	HapD
Undiverged	-0.0792067422724402	CG	HapD
Focal	0.07705413554402	CG	HapD
Undiverged	-0.143747071555988	CG	HapD
Focal	0.109052063808959	CG	HapD
Undiverged	0.117737329795996	CG	HapD
Focal	0.0981147744963026	CG	HapD
Undiverged	0.0863163160829795	CG	HapD
Focal	0.329399748477602	CG	HapD
Undiverged	0.154459601242004	CG	HapD
Focal	0.295514185400963	CG	HapD
Undiverged	-0.0923654400878303	CG	HapD
Focal	0.123724980838978	CG	HapD
Undiverged	-0.0396859346388711	CG	HapD
Focal	0.215770478833759	CG	HapD
Undiverged	-0.206865985185355	CG	HapD
Focal	0.377846094541519	CG	HapD
Undiverged	0.256702989873324	CG	HapD
Focal	0.243525387621519	CG	HapD
Undiverged	0.135590585941469	CG	HapD
Focal	0.0685315128244128	CG	HapD
Undiverged	0.125395638277077	CG	HapD
Focal	0.35470060368663	CG	HapD
Undiverged	0.220166796265969	CG	HapD
Focal	0.165515419028085	CG	HapD
Undiverged	0.00964803603372077	CG	HapD
Focal	0.0416184742086676	CG	HapD
Undiverged	0.141256619304393	CG	HapD
Focal	0.299666781819179	CG	HapD
Undiverged	0.124805584684671	CG	HapD
Focal	0.163344261221305	CG	HapD
Undiverged	0.0787462444812805	CG	HapD
Focal	0.117281600292591	CG	HapD
Undiverged	-0.0418793343670151	CG	HapD
Focal	0.143373608111104	CG	HapD
Undiverged	0.115825114218772	CG	HapD
Focal	0.161052837713173	CG	HapD
Undiverged	-0.0338117546454314	CG	HapD
Focal	0.49157259862383	CG	HapD
Undiverged	0.165499295362065	CG	HapD
Focal	0.171262470096759	CG	HapD
Undiverged	0.00920724873509448	CG	HapD
Focal	0.34847978980531	CG	HapD
Undiverged	-0.111828258946201	CG	HapD
Focal	0.244089019485317	CG	HapD
Undiverged	-0.0977989548294035	CG	HapD
Focal	0.135369153240108	CG	HapD
Undiverged	0.00310549351129697	CG	HapD
Focal	0.240937115000029	CG	HapD
Undiverged	0.0620963777163284	CG	HapD
Focal	0.310484502093222	CG	HapD
Undiverged	-0.00923537304682127	CG	HapD
Focal	0.268633736139797	CG	HapD
Undiverged	0.0119027870861565	CG	HapD
Focal	0.346838335615063	CG	HapD
Undiverged	-0.102745858369105	CG	HapD
Focal	0.191181548396171	CG	HapD
Undiverged	0.0263331863015888	CG	HapD
Focal	0.300254615143581	CG	HapD
Undiverged	-0.111787107648317	CG	HapD
Focal	0.11420139899938	CG	HapD
Undiverged	0.216349472026275	CG	HapD
Focal	0.231843397626348	CG	HapD
Undiverged	0.290407883739306	CG	HapD
Focal	0.297071714516274	CG	HapD
Undiverged	0.0442269363508396	CG	HapD
Focal	0.334763774359457	CG	HapD
Undiverged	0.0875406064370805	CG	HapD
Focal	0.223718197444822	CG	HapD
Undiverged	0.0310235065943857	CG	HapD
Focal	0.307513971003812	CG	HapD
Undiverged	0.0492625146985005	CG	HapD
Focal	0.181868151224311	CG	HapD
Undiverged	0.0181575911494843	CG	HapD
Focal	0.446375419740798	CG	HapD
Undiverged	-0.049753076664041	CG	HapD
Focal	0.144885447509157	CG	HapD
Undiverged	0.16670166486872	CG	HapD
Focal	0.319061327507037	CG	HapD
Undiverged	0.115242341464315	CG	HapD
Focal	0.208424733004163	CG	HapD
Undiverged	-0.0459274932481109	CG	HapD
Focal	0.0970620543681202	CG	HapD
Undiverged	-0.0989262829934056	CG	HapD
Focal	0.341268383935257	CG	HapD
Undiverged	0.26576795934531	CG	HapD
Focal	0.0749050279730416	CG	HapD
Undiverged	0.121093976076135	CG	HapD
Focal	0.16875740623074	CG	HapD
Undiverged	0.0666511143877699	CG	HapD
Focal	0.339021563400169	CG	HapD
Undiverged	0.116717097719209	CG	HapD
Focal	0.232662461679107	CG	HapD
Undiverged	0.0401716981346696	CG	HapD
Focal	0.403309139133367	CG	HapD
Undiverged	0.0101458368212018	CG	HapD
Focal	0.210430778745531	CG	HapD
Undiverged	-0.00629442804412745	CG	HapD
Focal	0.148283572133391	CG	HapD
Undiverged	0.0662208062331545	CG	HapD
Focal	0.273407950327625	CG	HapD
Undiverged	0.202722812109538	CG	HapD
Focal	0.166944580188548	CG	HapD
Undiverged	0.21443497618364	CG	HapD
Focal	0.295897365461093	CG	HapD
Undiverged	0.0640727883740873	CG	HapD
Focal	0.238975023994847	CG	HapD
Undiverged	0.0314828784968354	CG	HapD
Focal	0.21697820104697	CG	HapD
Undiverged	0.0989957354920876	CG	HapD
Focal	0.359965782386147	CG	HapD
Undiverged	-0.0183056279750105	CG	HapD
Focal	0.112493329241099	CG	HapD
Undiverged	-9.33321971988341e-05	CG	HapD
Focal	0.23870286933075	CG	HapD
Undiverged	-0.0864350882207077	CG	HapD
Focal	0.275864574003617	CG	HapD
Undiverged	0.066196600345089	CG	HapD
Focal	0.373497517404088	CG	HapD
Undiverged	0.275715837417043	CG	HapD
Focal	0.225127892128572	CG	HapD
Undiverged	0.185626478808419	CG	HapD
Focal	0.23597814204295	CG	HapD
Undiverged	0.0446098981005499	CG	HapD
Focal	0.366798238266437	CG	HapD
Undiverged	0.0589061693160928	CG	HapD
Focal	0.297334726644201	CG	HapD
Undiverged	0.0345489946449928	CG	HapD
Focal	0.13810523206293	CG	HapD
Undiverged	0.0653310132069565	CG	HapD
Focal	0.202292239399514	CG	HapD
Undiverged	-0.0749968904186419	CG	HapD
Focal	0.241062193740421	CG	HapD
Undiverged	-0.0336266904261957	CG	HapD
Focal	0.199008281844831	CG	HapD
Undiverged	0.179846123429592	CG	HapD
Focal	0.206432310019991	CG	HapD
Undiverged	-0.204300549530143	CG	HapD
Focal	0.151946353193198	CG	HapD
Undiverged	0.300683044900622	CG	HapD
Focal	0.311403403142915	CG	HapD
Undiverged	0.169124414808472	CG	HapD
Focal	0.179060747477204	CG	HapD
Undiverged	-0.0533657561277669	CG	HapD
Focal	0.247592231473626	CG	HapD
Undiverged	0.0284649175965896	CG	HapD
Focal	0.343571188427079	CG	HapD
Undiverged	0.184206846326487	CG	HapD
Focal	0.312187410986495	CG	HapD
Undiverged	-0.033147024039031	CG	HapD
Focal	0.234375167382775	CG	HapD
Undiverged	0.0775446205989532	CG	HapD
Focal	0.23783385959372	CG	HapD
Undiverged	0.171670384660925	CG	HapD
Focal	0.0533892092001528	CG	HapD
Undiverged	-0.0668764554772491	CG	HapD
Focal	0.128991775188443	CG	HapD
Undiverged	0.153920348547077	CG	HapD
Focal	0.230296745496744	CG	HapD
Undiverged	0.178249242490469	CG	HapD
Focal	0.278900916946846	CG	HapD
Undiverged	0.0525353924257418	CG	HapD
Focal	0.465267914902557	CG	HapD
Undiverged	0.0692860655509914	CG	HapD
Focal	0.180262063769443	CG	HapD
Undiverged	0.125240408899846	CG	HapD
Focal	0.314357832412094	CG	HapD
Undiverged	0.00655906033467265	CG	HapD
Focal	0.228230941313686	CG	HapD
Undiverged	-0.0406942240051103	CG	HapD
Focal	0.417353788726059	CG	HapD
Undiverged	-0.0522645744363686	CG	HapD
Focal	0.375549026595428	CG	HapD
Undiverged	0.141148537911919	CG	HapD
Focal	0.104790926370624	CG	HapD
Undiverged	0.114209284617955	CG	HapD
Focal	0.387313312048903	CG	HapD
Undiverged	0.0991670440879925	CG	HapD
Focal	0.19570886672937	CG	HapD
Undiverged	0.0501766864930546	CG	HapD
Focal	0.299424255310671	CG	HapD
Undiverged	-0.0638622820777091	CG	HapD
Focal	0.278610482620399	CG	HapD
Undiverged	0.0311250770046699	CG	HapD
Focal	0.224205795105225	CG	HapD
Undiverged	0.0181394964684494	CG	HapD
Focal	0.311696195028324	CG	HapD
Undiverged	-0.0297276354352774	CG	HapD
Focal	0.212543406074203	CG	HapD
Undiverged	0.0990383999419584	CG	HapD
Focal	0.22046545952819	CG	HapD
Undiverged	-0.0426013975869616	CG	HapD
Focal	0.141846550105926	CG	HapD
Undiverged	0.0618360556188013	CG	HapD
Focal	0.19089065928188	CG	HapD
Undiverged	0.106055936666189	CG	HapD
Focal	0.218223307192481	CG	HapD
Undiverged	0.191423785472301	CG	HapD
Focal	0.174907875070123	CG	HapD
Undiverged	0.0178458943078049	CG	HapD
Focal	0.259738108536624	CG	HapD
Undiverged	0.259655425392604	CG	HapD
Focal	0.225717540163777	CG	HapD
Undiverged	0.205970961854158	CG	HapD
Focal	0.365702764300249	CG	HapD
Undiverged	0.021230927641252	CG	HapD
Focal	0.289773446806722	CG	HapD
Undiverged	0.162028484515642	CG	HapD
Focal	0.102913418105722	CG	HapD
Undiverged	0.11804808669932	CG	HapD
Focal	0.268463348375651	CG	HapD
Undiverged	0.155322748384144	CG	HapD
Focal	0.328672353173592	CG	HapD
Undiverged	0.0788193954127678	CG	HapD
Focal	0.231201015699228	CG	HapD
Undiverged	-0.0267384263570673	CG	HapD
Focal	0.305448596271647	CG	HapD
Undiverged	0.211524808377663	CG	HapD
Focal	0.334625696341395	CG	HapD
Undiverged	-0.0408192903627502	CG	HapD
Focal	0.193114106864975	CG	HapD
Undiverged	0.125691180093756	CG	HapD
Focal	0.234469492592988	CG	HapD
Undiverged	-0.0833298784759203	CG	HapD
Focal	0.243912320788861	CG	HapD
Undiverged	0.162705154843251	CG	HapD
Focal	0.16086821925926	CG	HapD
Undiverged	-0.103994879524979	CG	HapD
Focal	0.13844713825465	CG	HapD
Undiverged	0.0432003084544233	CG	HapD
Focal	0.235927120288382	CG	HapD
Undiverged	0.106787436011598	CG	HapD
Focal	0.25641079153572	CG	HapD
Undiverged	-0.104469802059645	CG	HapD
Focal	0.163140091340117	CG	HapD
Undiverged	-0.00262403926772003	CG	HapD
Focal	0.388138810697616	CG	HapD
Undiverged	0.0281246925015241	CG	HapD
Focal	0.210853027877738	CG	HapD
Undiverged	0.00891250833301386	CG	HapD
Focal	0.298033768660539	CG	HapD
Undiverged	-0.0235200796751953	CG	HapD
Focal	0.252594953870951	CG	HapD
Undiverged	0.152791610887508	CG	HapD
Focal	0.280614128058107	CG	HapD
Undiverged	0.309990232811797	CG	HapD
Focal	0.128292104843697	CG	HapD
Undiverged	-0.0292874128028531	CG	HapD
Focal	0.211565941555058	CG	HapD
Undiverged	0.214211468356299	CG	HapD
Focal	0.114142274261955	CG	HapD
Undiverged	0.00960185006097522	CG	HapD
Focal	0.190429274529608	CG	HapD
Undiverged	0.282434006702713	CG	HapD
Focal	0.0460218518292715	CG	HapD
Undiverged	0.193231983507863	CG	HapD
Focal	0.274547322738283	CG	HapD
Undiverged	0.00724246988903633	CG	HapD
Focal	0.369360731577431	CG	HapD
Undiverged	-0.152762516488327	CG	HapD
Focal	0.324010211261265	CG	HapD
Undiverged	0.0349321891083098	CG	HapD
Focal	0.297764411774506	CG	HapD
Undiverged	0.0607716484457536	CG	HapD
Focal	0.273317087292884	CG	HapD
Undiverged	-0.0236414853954829	CG	HapD
Focal	0.229833023557349	CG	HapD
Undiverged	0.00424647180997093	CG	HapD
Focal	0.187929778117916	CG	HapD
Undiverged	0.16151792561584	CG	HapD
Focal	0.227336385909679	CG	HapD
Undiverged	0.076596274746954	CG	HapD
Focal	0.282031006339745	CG	HapD
Undiverged	-0.0394805433067053	CG	HapD
Focal	0.096444544391922	CG	HapD
Undiverged	0.0847168984890651	CG	HapD
Focal	0.196832673361636	CG	HapD
Undiverged	0.0787150938917957	CG	HapD
Focal	0.315546823975824	CG	HapD
Undiverged	0.131177207401985	CG	HapD
Focal	0.231628691847246	CG	HapD
Undiverged	0.0245741648585333	CG	HapD
Focal	0.326311407457697	CG	HapD
Undiverged	0.0747097114033157	CG	HapD
Focal	0.229203303370714	CG	HapD
Undiverged	-0.0484280715548338	CG	HapD
Focal	0.122590702479679	CG	HapD
Undiverged	0.0457130418107606	CG	HapD
Focal	0.268785841710327	CG	HapD
Undiverged	0.140816010715842	CG	HapD
Focal	0.304956749108477	CG	HapD
Undiverged	-0.0286368221334627	CG	HapD
Focal	0.163227525580216	CG	HapD
Undiverged	0.142888256344339	CG	HapD
Focal	0.318654709735536	CG	HapD
Undiverged	-0.10919638675753	CG	HapD
Focal	0.255836694492183	CG	HapD
Undiverged	0.0736740886598239	CG	HapD
Focal	0.313581614360503	CG	HapD
Undiverged	0.145897650422127	CG	HapD
Focal	0.292895825057855	CG	HapD
Undiverged	-0.0899834113086908	CG	HapD
Focal	0.359714668246491	CG	HapD
Undiverged	-0.172388052714706	CG	HapD
Focal	0.261302495004583	CG	HapD
Undiverged	0.233250212967211	CG	HapD
Focal	0.248552996716191	CG	HapD
Undiverged	0.0618185197466206	CG	HapD
Focal	0.230713589400292	CG	HapD
Undiverged	-0.0358177254532859	CG	HapD
Focal	0.313028375977242	CG	HapD
Undiverged	0.1245355982998	CG	HapD
Focal	0.247150982474411	CG	HapD
Undiverged	-0.0646492514871672	CG	HapD
Focal	0.129948003292262	CG	HapD
Undiverged	-0.00628934103235011	CG	HapD
Focal	0.438048024007033	CG	HapD
Undiverged	0.0672790805731781	CG	HapD
Focal	0.216524174398822	CG	HapD
Undiverged	0.000420004690574049	CG	HapD
Focal	0.187233095300275	CG	HapD
Undiverged	0.00235916324113345	CG	HapD
Focal	0.28606619050679	CG	HapD
Undiverged	-0.129286637115374	CG	HapD
Focal	0.280125119446872	CG	HapD
Undiverged	0.118392710671832	CG	HapD
Focal	0.219299932983142	CG	HapD
Undiverged	0.0890703612654608	CG	HapD
Focal	0.268546734497118	CG	HapD
Undiverged	0.0181582503861583	CG	HapD
Focal	0.0824604864436478	CG	HapD
Undiverged	0.0752646098731366	CG	HapD
Focal	0.0289359719048168	CG	HapD
Undiverged	0.0817991893228192	CG	HapD
Focal	0.141117108136909	CG	HapD
Undiverged	-0.0101569166159848	CG	HapD
Focal	0.0782805250039688	CG	HapD
Undiverged	0.0630135571273764	CG	HapD
Focal	0.0465290005544121	CG	HapD
Undiverged	0.101993313280461	CG	HapD
Focal	0.237487913424163	CG	HapD
Undiverged	0.109297438223808	CG	HapD
Focal	0.02064674189217	CG	HapD
Undiverged	0.0613135295049604	CG	HapD
Focal	0.156441155561233	CG	HapD
Undiverged	0.0273840511082128	CG	HapD
Focal	0.154981150629068	CG	HapD
Undiverged	0.0865528194068317	CG	HapD
Focal	0.2857372551859	CG	HapD
Undiverged	0.191972465830216	CG	HapD
Focal	0.250174418933746	CG	HapD
Undiverged	-0.0516181579041396	CG	HapD
Focal	0.206676228275268	CG	HapD
Undiverged	0.108504346492382	CG	HapD
Focal	0.25839594387314	CG	HapD
Undiverged	0.222695168141661	CG	HapD
Focal	0.1754412400556	CG	HapD
Undiverged	0.108112453924582	CG	HapD
Focal	0.293150658786843	CG	HapD
Undiverged	0.179900822555054	CG	HapD
Focal	0.223548601146545	CG	HapD
Undiverged	-0.0640486933766869	CG	HapD
Focal	0.239713135063433	CG	HapD
Undiverged	0.0178284447999421	CG	HapD
Focal	0.173004120637419	CG	HapD
Undiverged	0.0702264685728157	CG	HapD
Focal	0.340699294947682	CG	HapD
Undiverged	0.0743788400360152	CG	HapD
Focal	0.314028333159421	CG	HapD
Undiverged	0.10795439975086	CG	HapD
Focal	0.277601156884637	CG	HapD
Undiverged	0.124749212103995	CG	HapD
Focal	0.325502154319186	CG	HapD
Undiverged	0.266341052247371	CG	HapD
Focal	0.195729812542233	CG	HapD
Undiverged	0.0148891223307644	CG	HapD
Focal	0.1101138711813	CG	HapD
Undiverged	0.0775231201744883	CG	HapD
Focal	0.366561045999996	CG	HapD
Undiverged	0.0645385417097259	CG	HapD
Focal	0.270564627238307	CG	HapD
Undiverged	0.0726912641473905	CG	HapD
Focal	0.15939691695519	CG	HapD
Undiverged	-0.115330281213349	CG	HapD
Focal	0.342461247951771	CG	HapD
Undiverged	0.0589942978805893	CG	HapD
Focal	0.261661459000377	CG	HapD
Undiverged	-0.0157861586527622	CG	HapD
Focal	0.223130898168721	CG	HapD
Undiverged	-0.0245203499356873	CG	HapD
Focal	0.224634377728242	CG	HapD
Undiverged	0.0297844327180391	CG	HapD
Focal	0.192407021922416	CG	HapD
Undiverged	0.265147033990571	CG	HapD
Focal	0.125939491322945	CG	HapD
Undiverged	0.0684528136942514	CG	HapD
Focal	0.240727970291207	CG	HapD
Undiverged	-0.126192504633808	CG	HapD
Focal	0.116185716496295	CG	HapD
Undiverged	0.200469734394944	CG	HapD
Focal	0.227760666095355	CG	HapD
Undiverged	0.109053488870928	CG	HapD
Focal	0.277462980125596	CG	HapD
Undiverged	0.206589383404288	CG	HapD
Focal	0.230706202190617	CG	HapD
Undiverged	0.0211058953360681	CG	HapD
Focal	0.182130342065329	CG	HapD
Undiverged	0.158547145741603	CG	HapD
Focal	0.279319327192563	CG	HapD
Undiverged	0.0524824579668487	CG	HapD
Focal	0.244328054700945	CG	HapD
Undiverged	-0.0725068666291914	CG	HapD
Focal	0.366369578746757	CG	HapD
Undiverged	0.178322223163737	CG	HapD
Focal	0.262954159426313	CG	HapD
Undiverged	0.132186204218781	CG	HapD
Focal	0.402159487419331	CG	HapD
Undiverged	0.0270690654134382	CG	HapD
Focal	0.265515088265107	CG	HapD
Undiverged	0.164071779275961	CG	HapD
Focal	0.14423114460534	CG	HapD
Undiverged	0.152557663823475	CG	HapD
Focal	0.283397724543588	CG	HapD
Undiverged	0.122206443113135	CG	HapD
Focal	0.117298952700704	CG	HapD
Undiverged	0.0391743083751847	CG	HapD
Focal	0.254495578924144	CG	HapD
Undiverged	0.0250448435093109	CG	HapD
Focal	0.353450540508095	CG	HapD
Undiverged	0.171004029808736	CG	HapD
Focal	0.281238012327216	CG	HapD
Undiverged	-0.029656283401421	CG	HapD
Focal	0.329170195653915	CG	HapD
Undiverged	0.143825853046924	CG	HapD
Focal	0.360727082689329	CG	HapD
Undiverged	0.267726274909762	CG	HapD
Focal	0.187593524169981	CG	HapD
Undiverged	-0.139729506189345	CG	HapD
Focal	0.20252337799938	CG	HapD
Undiverged	0.135068927037359	CG	HapD
Focal	0.265315173146018	CG	HapD
Undiverged	-0.0344661332051811	CG	HapD
Focal	0.148742723759065	CG	HapD
Undiverged	0.145843380579728	CG	HapD
Focal	0.241596268212774	CG	HapD
Undiverged	0.0974261815660504	CG	HapD
Focal	0.383433417951269	CG	HapD
Undiverged	0.10274223060113	CG	HapD
Focal	0.218061688071677	CG	HapD
Undiverged	-0.134153867764827	CG	HapD
Focal	-0.0659164576286532	CG	HapD
Undiverged	0.153582549565605	CG	HapD
Focal	0.215706929439462	CG	HapD
Undiverged	0.166287316574464	CG	HapD
Focal	0.161020642365747	CG	HapD
Undiverged	0.281038741373162	CG	HapD
Focal	0.201210507183124	CG	HapD
Undiverged	0.118374088162165	CG	HapD
Focal	0.279919929288688	CG	HapD
Undiverged	0.223087584185568	CG	HapD
Focal	0.375346284096519	CG	HapD
Undiverged	0.0933644777247588	CG	HapD
Focal	0.214357218946323	CG	HapD
Undiverged	0.0218305863401787	CG	HapD
Focal	0.241236259607622	CG	HapD
Undiverged	0.225863485682734	CG	HapD
Focal	0.318337683147713	CG	HapD
Undiverged	0.0286403861252168	CG	HapD
Focal	0.156235661833736	CG	HapD
Undiverged	-0.000922865571781072	CG	HapD
Focal	0.325377935109479	CG	HapD
Undiverged	0.0324871946900896	CG	HapD
Focal	0.186092824272073	CG	HapD
Undiverged	0.191192224460791	CG	HapD
Focal	0.369625535079688	CG	HapD
Undiverged	0.0927954824759678	CG	HapD
Focal	0.26539788314102	CG	HapD
Undiverged	-0.0647092996396955	CG	HapD
Focal	0.348990019787825	CG	HapD
Undiverged	-0.0596913568224475	CG	HapD
Focal	0.103869163826251	CG	HapD
Undiverged	0.0134387560204607	CG	HapD
Focal	0.244272434784123	CG	HapD
Undiverged	0.279946086484448	CG	HapD
Focal	0.144163913916636	CG	HapD
Undiverged	-0.0200271143603311	CG	HapD
Focal	0.208435123180851	CG	HapD
Undiverged	0.0156012635788958	CG	HapD
Focal	0.291498324886229	CG	HapD
Undiverged	-0.00783905076825209	CG	HapD
Focal	0.232191290946863	CG	HapD
Undiverged	-0.00397667924656794	CG	HapD
Focal	0.2091261646614	CG	HapD
Undiverged	0.167701867329989	CG	HapD
Focal	0.227894334112467	CG	HapD
Undiverged	0.132303347801343	CG	HapD
Focal	0.192034255770101	CG	HapD
Undiverged	0.159012199540419	CG	HapD
Focal	0.124615910834434	CG	HapD
Undiverged	0.0409774666407826	CG	HapD
Focal	0.17529800447958	CG	HapD
Undiverged	-0.0338324039812697	CG	HapD
Focal	0.230166351933757	CG	HapD
Undiverged	0.0246907829037687	CG	HapD
Focal	0.207581470951833	CG	HapD
Undiverged	0.0706655171767698	CG	HapD
Focal	0.0196741885736352	CG	HapD
Undiverged	-0.0108140053995723	CG	HapD
Focal	0.419653656829792	CG	HapD
Undiverged	0.259483377455725	CG	HapD
Focal	0.283182315004968	CG	HapD
Undiverged	0.257734878351056	CG	HapD
Focal	0.0914559845115149	CG	HapD
Undiverged	-0.0279517607300197	CG	HapD
Focal	0.180974617701536	CG	HapD
Undiverged	-0.0351468435626282	CG	HapD
Focal	0.213719050983698	CG	HapD
Undiverged	0.122625248863474	CG	HapD
Focal	0.286450068947715	CG	HapD
Undiverged	-0.0219764270888372	CG	HapD
Focal	0.183155828200962	CG	HapD
Undiverged	-0.0539388763337401	CG	HapD
Focal	0.292947453676994	CG	HapD
Undiverged	0.0732729694296836	CG	HapD
Focal	0.171261095314303	CG	HapD
Undiverged	0.202413263329515	CG	HapD
Focal	0.164855913092014	CG	HapD
Undiverged	0.0789111448642871	CG	HapD
Focal	0.331871980915857	CG	HapD
Undiverged	0.0888195342524035	CG	HapD
Focal	0.358351103477167	CG	HapD
Undiverged	0.0145326157996824	CG	HapD
Focal	0.470018854165386	CG	HapD
Undiverged	0.105322367999538	CG	HapD
Focal	0.335576674000293	CG	HapD
Undiverged	0.00910997596848416	CG	HapD
Focal	0.35000818708538	CG	HapD
Undiverged	0.106922984817751	CG	HapD
Focal	0.247828260047604	CG	HapD
Undiverged	-0.0284771493816858	CG	HapD
Focal	0.192711476375085	CG	HapD
Undiverged	0.0517070207793192	CG	HapD
Focal	0.298076180161464	CG	HapD
Undiverged	0.103185201443196	CG	HapD
Focal	0.232308255301642	CG	HapD
Undiverged	-0.216742488302437	CG	HapD
Focal	0.110133235647857	CG	HapD
Undiverged	0.0456502645128448	CG	HapD
Focal	0.317185095657993	CG	HapD
Undiverged	0.269993242373348	CG	HapD
Focal	0.144418658225259	CG	HapD
Undiverged	-0.0689621215229328	CG	HapD
Focal	0.24352136994996	CG	HapD
Undiverged	0.0158863488513518	CG	HapD
Focal	0.244279246423843	CG	HapD
Undiverged	0.0835214870705126	CG	HapD
Focal	0.276900339659725	CG	HapD
Undiverged	-0.0348756132918468	CG	HapD
Focal	0.0943228428129803	CG	HapD
Undiverged	-0.0741324483936226	CG	HapD
Focal	0.218089788263294	CG	HapD
Undiverged	-0.0374349309497582	CG	HapD
Focal	0.289464955089492	CG	HapD
Undiverged	-0.0312135444211503	CG	HapD
Focal	0.237827533010747	CG	HapD
Undiverged	0.18965450924495	CG	HapD
Focal	0.116918036657475	CG	HapD
Undiverged	0.11310239795064	CG	HapD
Focal	0.296035473641047	CG	HapD
Undiverged	0.0344897305481086	CG	HapD
Focal	0.317518676146104	CG	HapD
Undiverged	-0.000233299033467088	CG	HapD
Focal	0.232664760846941	CG	HapD
Undiverged	0.125730406640657	CG	HapD
Focal	0.187255935649424	CG	HapD
Undiverged	0.0330728060808509	CG	HapD
Focal	0.178404829696428	CG	HapD
Undiverged	0.025307268216669	CG	HapD
Focal	0.16273003002737	CG	HapD
Undiverged	0.0451430292519059	CG	HapD
Focal	0.239490747086615	CG	HapD
Undiverged	0.0665429149375585	CG	HapD
Focal	0.221352670031098	CG	HapD
Undiverged	0.0416731502727898	CG	HapD
Focal	0.275336278185123	CG	HapD
Undiverged	-0.0121522244187746	CG	HapD
Focal	0.2261105889632	CG	HapD
Undiverged	0.220411659654665	CG	HapD
Focal	0.26500600514748	CG	HapD
Undiverged	0.0885537511451823	CG	HapD
Focal	0.293922672454431	CG	HapD
Undiverged	0.134938348535605	CG	HapD
